tweet,emotion,magnitude
We in our own country are so divided in our approach so how could we fight #terrorism and #pakistani terrorism #MartyrsNotBeggars,fear,0.625
@GuardianAus @Paul_Karp Maybe 49% support no #Muslim immigration cos they perceive the risk of #Islamist ideology &amp; #terrorism as too high?,fear,0.625
"Sounds like Donald Trump has spent today just making extra, extra sure hed get those frightened white, conservative, racist votes.",fear,0.625
"@JennyPGR I worry about typos in any email to Simon, draft attached or not...",fear,0.625
@NinjaWorrier @ali_zimmer @m_pattison How long ago was that? (I shudder to think.),fear,0.625
@BigBossPeltonen \nLikewise #death #cutting ,fear,0.625
@MikeGrunwald Anything is better than a Trump ramble. He is awful. Truly truly awful.,fear,0.625
horrid having a car n no liscence,fear,0.625
Today has dragged on #restless,fear,0.625
@twinfjournal @TwinningLife111 @KCtwinflame @TFUnion1111 @Para_Priestess @cupidpoetry I went thru the same thing yesterday #panic better2day,fear,0.625
@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam  #polygamy,fear,0.625
we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues,fear,0.625
How I Murdered Your Mother #SpookyTv #horror,fear,0.625
Just had to reverse half way up the woods to collect the dog n Ive never even reverse parked in my life  ,fear,0.625
Girls with hairy arms scare me,fear,0.625
Didnt concede yet but having a nightmare at the back #MUFC,fear,0.625
"me, myself, and I \n #horror movie alone again tonight maybe a #zombie would eat me and finish my life game already - i want #gameover",fear,0.621
I feel ghastly and Im really hoping its just a post-birthday slump. Back to full research mode tomorrow either way.,fear,0.62
"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting",fear,0.62
@Fly_Norwegian quite simply the #worst #airline #worstairline Ive ever used! #shocking #appauling #dire #dismal #beyondajoke #useless,fear,0.62
Accrington Stanley? Who are they? Exactly. Things looking dire for West Ham despite the win. Whats changed since March? #bbcfootball,fear,0.619
@RogueCoder250 We are in so much trouble!! I dont think the Rev will see the funny side of our project. ,fear,0.616
mmmm im kinda sad i hope i can shake this before school,fear,0.616
Late night #thoughts. Feeling #restless.,fear,0.615
"However the agent was inauthentic, my sister still loves me, &amp; Im still alive. So I guess it wasnt that bad. #socialanxiety #anxiety",fear,0.604
@carlybigelow13 first you take the room now you wanna beat me up #bully,fear,0.604
@datboyJuniorE lool soon as man start loosing weight.  Its panic,fear,0.604
@jndtech horrible.,fear,0.604
The #greatest fear #dogs know is the #fear that you will not come back when you go out the #door #without them.   \n  #Stanley #Coren,fear,0.604
Fosu Mensah is having a complete nightmare! Its the reason all Northamptons attacks come from the left.,fear,0.604
"@Ms_Asia_Pacific @jgsuing @PilosopoTanya @HuffingtonPost @HuffPostPol as a fellow UP grad, i shiver at the shallowness of his arguments",fear,0.604
How can America be so openly embracing racism. ,fear,0.604
Overtime... #TeamNA #WCH2016 #nervous,fear,0.604
"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism",fear,0.604
Feeling like Ive had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 100k #apprehension?,fear,0.604
Were all in D. T. (Discipleship training or detox) for something. #messy #fearful #cutoff #choosefreedom #CryOut16,fear,0.604
Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream  #horror #suchagirl,fear,0.604
@bobcesca_go @sesmithesq \nDidnt Florida 2000 teach you anything? I live here in Palm Beach County and lived through that nightmare.,fear,0.604
@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. #intimidated,fear,0.604
How can America be so openly embracing racism. #dismayed,fear,0.604
Donnie trumpeter is a vapid and vacant vile viper slithering through the landscape and playing on the gears of the fearful and afraid.,fear,0.604
@hoystweet Are the pre-purchased tickets being sent soon? Coming to the Saturday evening show... tickets are a no show! #panic #hoys ,fear,0.604
Super shitting it about this tattoo ,fear,0.604
when people hit on me i try to shake them off by talking about how i hide from communism,fear,0.604
How am I supposed to intimidate the freshman if half of them are taller than I am??,fear,0.604
"How the fuck do we #live our lives admiring everybody that ever just did something to #win it, then be #afraid to even try to do it yourself",fear,0.604
@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol ,fear,0.604
Onus is on #Pak to act against #terror groups which find all types of support for cross border terror: #MEA,fear,0.604
Round 2 #panic #pcola,fear,0.604
"2days most used term is, #terrorism, with many addresses and forms. On my #opinion, the only form of terrorism in this world is, injustice!",fear,0.604
"Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral, nervous for @Lewes_cfc fans",fear,0.6
@LBC - I cant read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.,fear,0.6
The fact that we have a presidential candidate that speaks the way Trump does is alarming. I thought higher of my peers. #FDT16,fear,0.595
@BraveHermione_ + and gives it to hear] Please.. I can tell you anything if you want to listen. maybe youre dont afraid anymore of me +,fear,0.5920000000000001
#NewYork: Several #Baloch &amp; Indian activists hold demonstrations outside @UN headquarters demanding Pak to stop exporting #terror into India,fear,0.59
"However the agent was inauthentic, my sister still loves me, &amp; Im still alive. So I guess it wasnt that bad. #socialanxiety ",fear,0.588
Sickness bug! #awful,fear,0.583
@gowoonist i got that but you were alarming,fear,0.583
not only was that the worst @EGX thats Ive attended but worth one of the worst cons Ive been to in the last 5 years #terrible,fear,0.583
Home is where the heart lies ! Love my little island but my birth city just aint acting right &amp; im not feeling too good about it ,fear,0.583
"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ im an earth fixer",fear,0.583
"Davids #anxiety is going to send him home. As someone who also suffers, learning to look normal is an essential coping skill. #survivor",fear,0.583
@jjskeffington @foodbelfast I dread to think!,fear,0.583
Im such a shy girl,fear,0.583
Watching Paranormal Activity: The Ghost Dimension. Im not sure how I feel about it yet. ,fear,0.583
@CP24 And I hope when the police met him at the subway that they took him straight to jail  ,fear,0.583
onus is on Pakistan : @MEAIndia after #Uri #terror attack,fear,0.583
"#internationaldayofpeace Want peace,prepare for war. Destroy terror states like Pakistan",fear,0.583
"Theyre both awful in their own ways, but just saying. The way he treated Aniston alone makes him a nightmare male narcissist to be avoided.",fear,0.583
Georgia Techs Secondary is as soft as a marshmallow.  #horrible,fear,0.583
#Muslims are the principle victims of #terrorism. More Muslims are dying at the hands of these #terrorists than anyone else. #YounusAlGohar,fear,0.583
Angelinos been horrific,fear,0.583
@BaileyDemented @hsmitty3 ill kill u if u bully her ,fear,0.583
"Rollover car crash on warren st, traffic is horrid #Boston",fear,0.583
@NRA @HillaryClinton  She never said anything about taking away guns but I would now bc of your stupid scare tactics for gun sales.Sickening,fear,0.583
Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10  #killme,fear,0.583
Looks like #India is finally taking #Pakistan n its #terrorism to task.#uriattacks.,fear,0.583
"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. ",fear,0.583
Saga: When all of your devices and teles fail just in time for bake off  #gbbo,fear,0.583
Home is where the heart lies ! Love my little island but my birth city just aint acting right &amp; im not feeling too good about it #restless,fear,0.583
"If purging was real, Kenya would be the country where the elite purge from choppers while the low-class cower under their beds for 12 hours",fear,0.583
Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like renunciation of lies bit,fear,0.583
I really want to go for fright night but I really dont ,fear,0.583
@NaziaMemon01 yeah a terror packed terror supported speech..,fear,0.583
@peacexxanna your nightmare,fear,0.583
PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story.  #CharlotteProtest #CharlotteRiot,fear,0.583
When you arrive at the office the day before your first ever festival and the Internet is down ,fear,0.583
I seem to alternate between sleep-full and sleepless nights. Tonight is a sleepless one.  #insomnia  #notfair,fear,0.583
"can only blame Jose ere why would you give Rojo another start after Sunday , fucking disaster waiting to happen &amp; it did shocking header !",fear,0.583
"@komaebun He just has that way of thinking, he wants absolute hope born from absolute despair.",fear,0.583
Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered #shocking #badservice,fear,0.583
My roommate turns the sink off with her foot to avoid germs and a guy says YOUR roommate is feet girl?! Im so sorry plz help #nightmare,fear,0.583
"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS and pick up my new flat keys ",fear,0.58
a vote for #killary is like sticking a knife in a toaster  #MakeAmericaGreatAgain,fear,0.5760000000000001
That old lady is cray cray #scared #BellaIsSoCute #awe #Empire,fear,0.574
"People have the right to #protest, Not to #loot &amp; #riot &amp; #terrorize #Charlotte\n#Violence &amp; #Anarchy is unacceptable\n@CNN",fear,0.5710000000000001
jesus ok an alarming percentage of my teachers ths year dont have a  s ingle thoughtful bone in their bodies . its gonna b an interesting yr,fear,0.565
When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I cant listen 2 it around her bcuz its too spooky. *sigh* #momlife,fear,0.562
@Aliki111 Haters!!! You are low in self worth. Self righteous in your delusions. You cower at the thought of change. Change is inevitable.,fear,0.562
"@NFYFC @Wilkster_ hmm, dont know many yf  who are short on confidence! Wish Id been one, #shy",fear,0.562
.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @Support,fear,0.562
@ajjaffe @MattMurph24 @nickspencer I was under the impression that stop and frisk was a concern to many in NYC. Didnt deBlasio rein it in?,fear,0.562
Thats fucking horrific defending from Schalke,fear,0.562
While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty,fear,0.562
PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot,fear,0.562
@CP24 And I hope when the police met him at the subway that they took him straight to jail  #awful,fear,0.562
ive seen the elder watching me during my community hours and i honestly dont have an idea about what my assignment will be. #apprehensive,fear,0.562
@Taoist_Skeptic @jackaberlin @DrJillStein @politicususa Doubt U have anything to be afraid of as Trump has been vilifying minorities &amp; women,fear,0.562
Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep,fear,0.562
"@Orrible_Ives I didnt say anything bad about the situation great mate, cant believe some were. Makes me despair of humanity",fear,0.562
Shoutout to @VZWSupport for ruining my iPhone 7 order!! #horrible,fear,0.562
"Next month well be running overcoming #lowmood, overcoming #worry and improving #wellbeing courses in #Louth. Self refer on 0303 123 4000",fear,0.562
So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.,fear,0.562
"@tylerhower Covering Milo might make sensenot much, even at thatbut celebrating him as puckish is cooperation in something ghastly.",fear,0.562
"@jade0208 unfortunately the diet is still on, so they will have to wait till Friday Im afraid.",fear,0.562
@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....Ive been cooped up lately...,fear,0.562
@rsiereilly my heart did the flutter,fear,0.562
@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible,fear,0.562
In dire need of a worship session to just let go of everything,fear,0.562
A concern of mine is that big name FA(like Malik) will tell other big potential FAs to steer clear of this franchise till Gus is gone.,fear,0.562
@KarenL109 replace the carpet!! #shocking !!!!,fear,0.562
Everyday gay panic is STUNNING: I drew 1 guys attn to it when he blocked up a toilet stalls cracks w/paper towels. TOTAL INCOMPREHENSION.,fear,0.562
He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror,fear,0.562
@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions #worry,fear,0.562
@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.,fear,0.562
@LonelyGoomba UK cops have an issue fearing intervention. Hence situations like Rotherham. So of course itll be dwarfed by US cops.,fear,0.562
Now #India is #afraid of #bad .,fear,0.562
okay i AHVE to start mob psycho 100 today. if i dont im going to fight myself,fear,0.562
@zavvi @zavvihelp only offering 6 moth warranty #ps4pro #shocking #truth #ripoff,fear,0.562
"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",fear,0.562
cant believe Mint fest is two days away and i hate my outfit  ,fear,0.562
@myaeggs I cant get a better look at her bc Im too shy to make eye contact ;-;,fear,0.562
I Dont know what make #Pakistan fear more their #terrorist or their  #TerrorStatePak,fear,0.562
@stevie7t Why does talksport sound like its being broadcasted from someones basement #terrible #quality #amateurs,fear,0.562
Im afraid shes the goat you libeling people?  #goat #libeling,fear,0.562
My study skills are terrible ,fear,0.562
"@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas nervousness at being the groups focus is evident, I&gt;",fear,0.562
Is it terrorism to intimidate a populace? What case held coercion by people in uniform is per se intimidation?,fear,0.562
If the future doesnt fill you with existential dread are you even a real person,fear,0.562
"Ive been in such a bad mood this week, and work has been horrific, so I decided to start a scrapbook of my summer vacation",fear,0.56
@YahooCare data stolen in 2014 and only now do you tell us #shocking.,fear,0.56
"@MasterTomTheDom  I hate winter, I dread its arrival.",fear,0.556
"#NawazSharif says lets end #terror. Sure, let #IndianArmedForces target the bases without #Pakistan interference #Karma?",fear,0.5539999999999999
PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.,fear,0.5539999999999999
@vibaby @imEB yall had crackheads in the islands? I dont know why I find that so interesting and shocking,fear,0.5529999999999999
@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts ,fear,0.542
"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",fear,0.542
cant believe Mint fest is two days away and i hate my outfit  #nightmare,fear,0.542
@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful,fear,0.542
Forgot to plug the phone in overnight #nightmare,fear,0.542
@GMModular @goldmedalindia  horrible experience with a company like this #goldmedal #horrible sales person #wrong commitments#wrongproduct,fear,0.542
New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,fear,0.542
Bitch worry about me more than I worry about myself ,fear,0.542
"@AlamRahman today which can impact the signal, Im afraid :-( Our engineers are working to have this resolved by this evening and youll",fear,0.542
"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.",fear,0.542
Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10 #awful #killme,fear,0.542
"@BrumSciComm in a danish.  What horror, what depths. #gbbo",fear,0.542
When someone tells you theyre going to tear you apart and all they have to say is why are you so tall? #shocking,fear,0.542
Men cannot even handle the suspicion of a horn farless ,fear,0.542
@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still havent had any contact #shocking,fear,0.542
@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation is not just about terrorism its about quality of life. Take note.,fear,0.542
If I was friends with me Id hate me SO MUCH with the amount I bully them,fear,0.542
Absolutely shocking. The decline of Rooney is a little embarrassing really!,fear,0.542
Excited and nervous for Tuesday,fear,0.542
@HillaryClinton @realDonaldTrump @BonfireLana #bully #Bullshit #fullofshit please take out the #garbage,fear,0.542
"@Relaqss I know she did horrible shit, but it wouldnt make anything better in the end, but your choice",fear,0.542
Thiza!!! What happens now when you tell him youre pregnant via home test &amp; nurse later tells you its a false alarm &amp; BaE is too excited,fear,0.542
@realDonaldTrump She blamed Benghazi on a YouTube video. She blamed emails on #ColinPowell. Now she blames #terrorism on you. #weakHillary,fear,0.542
so I picked up my phone!!! #shocking ,fear,0.542
@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. ,fear,0.542
Havent gotten one hour of sleep... Today is going to be a fun day  ,fear,0.542
Bayern Munich pitch is horrific,fear,0.542
@IPES_44 Mourinho is horrid,fear,0.542
@ChowdharyMahima Appreciate ur half truth. Dont let ur good judgement swayed in the realm of propaganda. State doesnt sponsor terrorism.,fear,0.542
@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n#Trump #horror #scifi #ccot #p2,fear,0.542
@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible,fear,0.542
"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",fear,0.542
"@Mc_Cabe_Conor This is it. The complete illiteracy around the role, nature and extent of British agents is shocking.",fear,0.542
I saved him after ordering him to risk his life. I didnt panic but stayed calm and rescued him.,fear,0.54
You dont know what to expect by Brendons video lmao LA devotee video got me shook #panic,fear,0.54
On a side note if you are self medicating ? Thats not helping that is burying the anxiety that WILL manifest in another way. Heart disease?,fear,0.54
"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. ",fear,0.54
"@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the #bully",fear,0.536
"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear",fear,0.531
#BB18 Michelle crying  again #shocking #bitter Hes  just not that into you #TeamNicole,fear,0.521
@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking,fear,0.521
"Peoples deepest passions often scare them too much to admit, even to themselves.",fear,0.521
a vote for #killary is like sticking a knife in a toaster #shocking #MakeAmericaGreatAgain,fear,0.521
"@CNN Wait, didnt she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess its ok if she does",fear,0.521
@siomo @NEWSTALK1010 20 says he gets reelected.....  #be #afraid,fear,0.521
@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..,fear,0.521
Man Utd are shambles that was horrific ,fear,0.521
"False alarm, shes not coming out today ",fear,0.521
3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friends,fear,0.521
Damnnit! Gonna be 1400 pts shy on Chiefs Rewards of getting a post game photo.,fear,0.521
Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor,fear,0.521
@BritishBakeOff Vals soggy bottom face will haunt me. Stay strong V-dog!,fear,0.521
dread pitt,fear,0.521
"@tbergg1 mine are good rn, gonna be horrid after next week",fear,0.521
you come running back to me saying how much you miss me then cower away when we acc try a friendship ,fear,0.521
@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u Lazy Give Up Now No Hope Retire same with Heather #bully,fear,0.521
When my life became such a concern to irrelevant ass people Ill never know,fear,0.521
"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!!#gross #horrid #getoffthetrain #smelly",fear,0.521
God we need a new goal keeper! Theyre both horrific.,fear,0.521
Thought I left that part of life behind me\nIts back to haunt every girl that loves me,fear,0.521
"I hate that if I dont start the conversation, there wont be one.",fear,0.521
Focusing primarily on the person youre talking to rather than yourself and the impression youre making lessens social anxiety.,fear,0.521
"We cant stop racism overnight. Nor gun violence. Nor terrorism. But we CAN literally stop Trump overnight. So, like, lets? #ImWithHer",fear,0.521
#Trump s Make America Great Again plan is exactly like the first 15 minutes of the #movie #ChildrenOfMen.\n\n#cages #terrorism #refugees,fear,0.521
@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience. #Sad #TrumpPuppet #Felon  #jersey4sale,fear,0.521
@FJHobson @Beaker126 @Biastai how would you suggest we profile to stop right wing terror,fear,0.521
@realDonaldTrump @KellyannePolls New campaign slogan idea...I know you are but what am I? #bully #Trump2016 #yourefired #deflect,fear,0.521
"@TenPercent @emmajtracey @MetroUK not at all surprised unf, getting partially sighted Mum &amp; pushchair on trains a nightmare #ignorantpublic",fear,0.521
@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details. #terrible #customerexperience,fear,0.521
ive been rooting for him since the beginning #anxiety #BB18,fear,0.521
ive seen the elder watching me during my community hours and i honestly dont have an idea about what my assignment will be. ,fear,0.521
@Greener105th so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!,fear,0.521
What a horrible track lakeside is ,fear,0.521
"@AnneMarieIAm Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!!",fear,0.521
Have to say that third City kit is fucking awful. Someone at Nike wants shooting.,fear,0.521
@USAneedsTRUMP @HillaryClinton @realDonaldTrump awe!!! #cnn so bias and doesnt care about people only money,fear,0.521
#hillaryclinton and their followers are #nervous of a #BernieSanders #millennials saying yes to a #woman #POTUS  #JillStein  not #warmonger,fear,0.521
"@obyezeks \nWe cant forget d past.But while we apprehend and punish d culprits of the past,are we going to allow d present to slip away?",fear,0.521
Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,fear,0.521
Val is the type of woman you would dread bringing a donation for the bake sale #GBBO,fear,0.521
@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy,fear,0.521
@saltmage I find it less daunting if I know one person at least!,fear,0.521
@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything ,fear,0.521
@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted,fear,0.521
@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered ,fear,0.521
Caballeros passing remains absolutely dreadful I see!,fear,0.52
Why is it when you nap during the day you are so comfortable but sleeping at night youll never be as comfortable #nightmare,fear,0.519
"Maybe Im too cynical for my own good, but Im afraid, this is the only way to understand Nigeria.",fear,0.517
"@goofoffartiste Ah, the Grand Old Paradox that is fearing the encroachment of the state but loving unconditionally its paid enforcers",fear,0.5
"Part of debunking #panic is the idea that either a physical symptom, negative thought, or a behavior begins the vicious cycle. #CBTWORKS",fear,0.5
"@jk_rowling never thought an angry oompa loompa would be my Boggart, but there you have it. #boggart #PresidentTrump ",fear,0.5
a #monster is only a #monster if you view him through #fear,fear,0.5
@Zak_Atif two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n,fear,0.5
I was so shy freshman year this guy introduced himself to me by asking if I spoke any English,fear,0.5
My roommate turns the sink off with her foot to avoid germs and a guy says YOUR roommate is feet girl?! Im so sorry plz help ,fear,0.5
Still salty about that fire alarm at 2am this morning.,fear,0.5
#Terrorism can be destroyed easily if #wholeworld came together great strength..they could destroy this #fear from #humanity..,fear,0.5
Im scared that my coworkers are going to submit me to one of those wardrobe makeover shows.  #fashion,fear,0.5
"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward ",fear,0.5
"Although this war will be under the guise of combating terrorism it will in fact be a war against poverty, ignorance and just stupidity.",fear,0.5
Whos afraid of the clowns???\ncomment down there....,fear,0.5
Ronaldo has been shocking. Hes tried to do skill twice and hes nearly fallen over both times,fear,0.5
We express our deep concern about the suspension of   @MohammedSomaa01  please reactivate it. he never violated T.roles @Support,fear,0.5
That last minute was like watching a horror show #GBBO ,fear,0.5
That old lady is cray cray #scared #BellaIsSoCute  #Empire,fear,0.5
Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem #distrust #garbage #oreillyfactor,fear,0.5
It were during the pasts mistakes- similar to terror was pretty remarkable.,fear,0.5
Late night #thoughts. Feeling .,fear,0.5
@hotpatooties more like quickie divorce #awful,fear,0.5
Jk Im not a loner just really shy ,fear,0.5
i wanna passion and fear,fear,0.5
"@WTFISaHashtag1 @MuslimIQ The problem is that right wing extremist terror groups arent given coverage, press not interested",fear,0.5
If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow,fear,0.5
"Especially true if there is an impulsive, thin-skinned bully who likes to silence critics &amp; opponents as president. #voxconversations",fear,0.5
Recently changed to @firstdirect and its the worst service Ive ever encountered nearly require DNA to access anything. #awful ,fear,0.5
@TELUSsupport any tips on why our wifi is terrible the past week? Slow or dropping out continuously - NW Calgary ,fear,0.5
Sickness bug! ,fear,0.5
"sure, ohio state is terrible, ohio is awful, etc, etc\n\nthese feelings began with the toldeo war \n\nso, maybe dont campaign there?",fear,0.5
I hate that a black lady is painting herself white on the internet for laughs and likes...  #BadForm #DidntLaugh,fear,0.5
"#ntfc mourinho is worried,  bringing Ibra  and Rushford on. ",fear,0.5
"3 #tmobile #stores, #original #note7 #customer and zero #results... Whats going on guys? #terrible #customerservice #2hour #waittime",fear,0.5
Going to get myself a copy of @StephenKings CUJO for an upcoming project that I cant talk about just yet. #horror #amwriting,fear,0.5
@GSchwartz_ it wasnt a joke . #bully,fear,0.5
If you get called #shy this means you are #considered.Turn those #negatives to #positives Quote #MarnieMcCormack from @jpmorgan #womenintech,fear,0.5
"3 #tmobile #stores, #original #note7 #customer and zero #results... Whats going on guys?  #customerservice #2hour #waittime",fear,0.5
@1NatalieMaines Can you imagine being the person who has to spray tan him? #shudder,fear,0.491
think they re dating guys #nervous #bodybuilding #with #Follow4Follow megaphone xxx number Nierstein,fear,0.48100000000000004
Well this is flipping great! Flipping standstill on the freeway!  #stepofftheledge #youvegottobekiddingme,fear,0.48
"When the sadness leaves you broken in your bed, I will hold you in the depths of your despair, and its all in the name of love ",fear,0.479
"@_jamiebraidwood haha, horrific is all that needs to be said. Glad Im away to Spain on Sat so missing game ",fear,0.479
@Shahid3011 dont tweet shit like this! Itll come back and haunt you like your other ones ,fear,0.479
omg i just heard my dads alarm go off have i really been up all this time,fear,0.479
@BlizzHeroes I feel horrible dealing with players in HotS. News on what youre doing about it? Getting stuck with uncooperative people!,fear,0.479
I hate that a black lady is painting herself white on the internet for laughs and likes... #terrible #BadForm #DidntLaugh,fear,0.479
@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.,fear,0.479
"Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @BCCI",fear,0.479
Anyone else find @Microsoft anniversary windows 10 update 1607 a Complete #nightmare,fear,0.479
#WTF @NYSCHereToHelp @NYSC allows #gym #bully #atmosphere! #jumpship #nasty #atmosphere #unprofessional,fear,0.479
That goes the #alarm,fear,0.479
"#TerribleDebateQuestions Madame Secretary, isnt it true that Russia is behind all terrorism?",fear,0.479
Penny dreadful 3 temporada,fear,0.479
@drunkejt almost all of my mutuals intimidated me at some point or still do,fear,0.479
It is more shameful to distrust our friends than to be deceived by them,fear,0.479
@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience.#Sad #TrumpPuppet #Felon #bully #jersey4sale,fear,0.479
"@bumbleb33tuna door and cleared his throat, trying to dispel any nervousness he had left.",fear,0.479
Termination rate is at 22.22% I gotta make some things shake,fear,0.479
#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of ,fear,0.479
LMAO this person must hate me so bad to talk shit behind an anonymous account #awe /:,fear,0.479
The only thing scary about a 1-armed man trying to scare someone is the fact that he feels his 1 arm is only good for tryin to scare someone,fear,0.479
Farting in a hot are car when your windows dont roll down is terrible. #gag #BresAdvice,fear,0.479
these confident bitches should scare you the most,fear,0.479
I always thought I was too empathetic but its becoming clear that the majority of you guys are plain insensitive to an alarming degree,fear,0.479
@Rocks_n_Ropes Cant believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. ,fear,0.479
And here we go again  ,fear,0.479
#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic #horrible,fear,0.479
@BoudicaRides @realkingrobbo Isnt that exactly what they should do? What took so long? He is more #afraid of #ClintonMafia than #Congress,fear,0.479
"@eileen_davidson on RHOBH, you just do not want to assume an affair while you were married so you criticize @LisaVanderpump! #awful",fear,0.479
The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin  #neurological #USCitizens #Insect #mammal,fear,0.479
